query,dish_name,label
chikki dessert,singori,0
chikki dessert,misti doi,0
chikki dessert,dhondas,0
chikki dessert,modak,0
chikki dessert,mahim halwa,0
chikki dessert,sutar feni,0
chikki dessert,kheer,0
sweet chikki,chikki,1
sweet chikki,singori,0
sweet chikki,rasabali,0
sweet chikki,dhondas,0
sweet chikki,mahim halwa,0
sweet chikki,modak,0
sweet chikki,sutar feni,0
sweet chikki,keerai poriyal,0
peanuts chikki,chikki,1
peanuts chikki,sabudana khichadi,0
peanuts chikki,khichu,0
peanuts chikki,kutchi dabeli,0
peanuts chikki,phirni,0
peanuts chikki,basundi,0
peanuts chikki,lassi,0
peanuts chikki,sev tameta,0
maharashtra chikki,chikki,1
maharashtra chikki,dhondas,0
maharashtra chikki,mahim halwa,0
maharashtra chikki,modak,0
maharashtra chikki,sutar feni,0
maharashtra chikki,sheera,0
maharashtra chikki,koshimbir,0
maharashtra chikki,shrikhand,0
dharwad pedha,dharwad pedha,1
dharwad pedha,papad,0
dharwad pedha,red rice,0
dharwad pedha,pork bharta,0
dharwad pedha,chikki,0
dharwad pedha,bisi bele bath,0
dharwad pedha,kootu,0
dharwad pedha,chhena kheeri,0
milk dharwad pedha,dharwad pedha,1
milk dharwad pedha,gulab jamun,0
milk dharwad pedha,misti doi,0
milk dharwad pedha,rasabali,0
milk dharwad pedha,sheera,0
milk dharwad pedha,lassi,0
milk dharwad pedha,sheer korma,0
milk dharwad pedha,aloo shimla mirch,0
sweet dharwad pedha,dharwad pedha,1
sweet dharwad pedha,singori,0
sweet dharwad pedha,chikki,0
sweet dharwad pedha,dhondas,0
sweet dharwad pedha,rasabali,0
sweet dharwad pedha,modak,0
sweet dharwad pedha,mahim halwa,0
sweet dharwad pedha,biryani,0
meetha dharwad pedha,dharwad pedha,1
meetha dharwad pedha,double ka meetha,0
meetha dharwad pedha,qubani ka meetha,0
meetha dharwad pedha,petha,0
meetha dharwad pedha,thalipeeth,0
meetha dharwad pedha,til pitha,0
meetha dharwad pedha,paratha,0
meetha dharwad pedha,pithe,0
karnataka dharwad pedha,dharwad pedha,1
karnataka dharwad pedha,sandige,0
karnataka dharwad pedha,koshambri,0
karnataka dharwad pedha,mysore pak,0
karnataka dharwad pedha,obbattu holige,0
karnataka dharwad pedha,bisi bele bath,0
karnataka dharwad pedha,papad,0
karnataka dharwad pedha,shufta,0
dharwad pedha dessert,dharwad pedha,1
dharwad pedha dessert,singori,0
dharwad pedha dessert,chikki,0
dharwad pedha dessert,dhondas,0
dharwad pedha dessert,modak,0
dharwad pedha dessert,mahim halwa,0
dharwad pedha dessert,sutar feni,0
dharwad pedha dessert,chole bhature,0
double ka meetha,double ka meetha,1
double ka meetha,qubani ka meetha,0
double ka meetha,gajar ka halwa,0
double ka meetha,panjeeri,0
double ka meetha,halvasan,0
double ka meetha,petha,0
double ka meetha,luchi,0
double ka meetha,pattor,0
double ka meetha dessert,double ka meetha,1
double ka meetha dessert,qubani ka meetha,0
double ka meetha dessert,gajar ka halwa,0
double ka meetha dessert,petha,0
double ka meetha dessert,dharwad pedha,0
double ka meetha dessert,singori,0
double ka meetha dessert,panjeeri,0
double ka meetha dessert,kulfi falooda,0
sweet double ka meetha,double ka meetha,1
sweet double ka meetha,qubani ka meetha,0
sweet double ka meetha,gajar ka halwa,0
sweet double ka meetha,petha,0
sweet double ka meetha,misti doi,0
sweet double ka meetha,rasabali,0
sweet double ka meetha,panjeeri,0
sweet double ka meetha,shukto,0
loaf bread double ka meetha,double ka meetha,1
loaf bread double ka meetha,qubani ka meetha,0
loaf bread double ka meetha,aloo tikki,0
loaf bread double ka meetha,chicken tikka masala,0
loaf bread double ka meetha,shahi tukra,0
loaf bread double ka meetha,chicken tikka,0
loaf bread double ka meetha,gajar ka halwa,0
loaf bread double ka meetha,dhondas,0
meetha double ka meetha,double ka meetha,1
meetha double ka meetha,qubani ka meetha,0
meetha double ka meetha,gajar ka halwa,0
meetha double ka meetha,petha,0
meetha double ka meetha,sattu ki roti,0
meetha double ka meetha,kachori,0
meetha double ka meetha,thalipeeth,0
meetha double ka meetha,singori,0
telangana double ka meetha,double ka meetha,1
telangana double ka meetha,qubani ka meetha,0
telangana double ka meetha,sheer korma,0
telangana double ka meetha,shahi tukra,0
telangana double ka meetha,biryani,0
telangana double ka meetha,gajar ka halwa,0
telangana double ka meetha,sattu ki roti,0
telangana double ka meetha,handwo,0
sweet gavvalu,gavvalu,1
sweet gavvalu,singori,0
sweet gavvalu,rasabali,0
sweet gavvalu,dhondas,0
sweet gavvalu,palathalikalu,0
sweet gavvalu,poornalu,0
sweet gavvalu,basundi,0
sweet gavvalu,aloo gobi,0
andhra pradesh gavvalu,gavvalu,1
andhra pradesh gavvalu,palathalikalu,0
andhra pradesh gavvalu,poornalu,0
andhra pradesh gavvalu,kakinada khaja,0
andhra pradesh gavvalu,kajjikaya,0
andhra pradesh gavvalu,ariselu,0
andhra pradesh gavvalu,pesarattu,0
andhra pradesh gavvalu,butter chicken,0
gavvalu dessert,gavvalu,1
gavvalu dessert,singori,0
gavvalu dessert,poornalu,0
gavvalu dessert,palathalikalu,0
gavvalu dessert,balu shahi,0
gavvalu dessert,dhondas,0
gavvalu dessert,chikki,0
gavvalu dessert,chicken tikka masala,0
gavvalu,gavvalu,1
gavvalu,poornalu,0
gavvalu,palathalikalu,0
gavvalu,balu shahi,0
gavvalu,rajma chaval,0
gavvalu,petha,0
gavvalu,chicken varuval,0
gavvalu,thalipeeth,0
rice flour gavvalu,gavvalu,1
rice flour gavvalu,kombdi vade,0
rice flour gavvalu,pithe,0
rice flour gavvalu,gheela pitha,0
rice flour gavvalu,thalipeeth,0
rice flour gavvalu,modak,0
rice flour gavvalu,palathalikalu,0
rice flour gavvalu,kachori,0
meetha gavvalu,gavvalu,1
meetha gavvalu,double ka meetha,0
meetha gavvalu,qubani ka meetha,0
meetha gavvalu,petha,0
meetha gavvalu,til pitha,0
meetha gavvalu,paratha,0
meetha gavvalu,gheela pitha,0
meetha gavvalu,rasam,0
kakinada khaja dessert,kakinada khaja,1
kakinada khaja dessert,singori,0
kakinada khaja dessert,dhondas,0
kakinada khaja dessert,mahim halwa,0
kakinada khaja dessert,sutar feni,0
kakinada khaja dessert,chikki,0
kakinada khaja dessert,modak,0
kakinada khaja dessert,brown rice,0
sweet kakinada khaja,kakinada khaja,1
sweet kakinada khaja,singori,0
sweet kakinada khaja,dharwad pedha,0
sweet kakinada khaja,dhondas,0
sweet kakinada khaja,mahim halwa,0
sweet kakinada khaja,rasabali,0
sweet kakinada khaja,sutar feni,0
sweet kakinada khaja,kuzhakkattai,0
wheat flour kakinada khaja,kakinada khaja,1
wheat flour kakinada khaja,pithe,0
wheat flour kakinada khaja,kombdi vade,0
wheat flour kakinada khaja,thepla,0
wheat flour kakinada khaja,thalipeeth,0
wheat flour kakinada khaja,kansar,0
wheat flour kakinada khaja,saath,0
wheat flour kakinada khaja,misi roti,0
kakinada khaja,kakinada khaja,1
kakinada khaja,sev khamani,0
kakinada khaja,paniyaram,0
kakinada khaja,chhena kheeri,0
kakinada khaja,tandoori chicken,0
kakinada khaja,khichu,0
kakinada khaja,bhatura,0
kakinada khaja,kuzhi paniyaram,0
andhra pradesh kakinada khaja,kakinada khaja,1
andhra pradesh kakinada khaja,palathalikalu,0
andhra pradesh kakinada khaja,poornalu,0
andhra pradesh kakinada khaja,kajjikaya,0
andhra pradesh kakinada khaja,ariselu,0
andhra pradesh kakinada khaja,pesarattu,0
andhra pradesh kakinada khaja,gavvalu,0
andhra pradesh kakinada khaja,mawa bati,0
meetha kakinada khaja,kakinada khaja,1
meetha kakinada khaja,double ka meetha,0
meetha kakinada khaja,qubani ka meetha,0
meetha kakinada khaja,petha,0
meetha kakinada khaja,tandoori chicken,0
meetha kakinada khaja,sev khamani,0
meetha kakinada khaja,chhena kheeri,0
meetha kakinada khaja,masala dosa,0
sweet kuzhi paniyaram,kuzhi paniyaram,1
sweet kuzhi paniyaram,paniyaram,0
sweet kuzhi paniyaram,singori,0
sweet kuzhi paniyaram,shahi paneer,0
sweet kuzhi paniyaram,rasabali,0
sweet kuzhi paniyaram,chikki,0
sweet kuzhi paniyaram,dhondas,0
sweet kuzhi paniyaram,pav bhaji,0
kuzhi paniyaram dessert,kuzhi paniyaram,1
kuzhi paniyaram dessert,paniyaram,0
kuzhi paniyaram dessert,singori,0
kuzhi paniyaram dessert,chikki,0
kuzhi paniyaram dessert,dhondas,0
kuzhi paniyaram dessert,pantua,0
kuzhi paniyaram dessert,shahi paneer,0
kuzhi paniyaram dessert,dhokla,0
kuzhi paniyaram,kuzhi paniyaram,1
kuzhi paniyaram,paniyaram,0
kuzhi paniyaram,shahi paneer,0
kuzhi paniyaram,kadhi pakoda,0
kuzhi paniyaram,kadai paneer,0
kuzhi paniyaram,kuzhakkattai,0
kuzhi paniyaram,kuzhambu,0
kuzhi paniyaram,chicken tikka,0
kerala kuzhi paniyaram,kuzhi paniyaram,1
kerala kuzhi paniyaram,paniyaram,0
kerala kuzhi paniyaram,paravannam,0
kerala kuzhi paniyaram,avial,0
kerala kuzhi paniyaram,papadum,0
kerala kuzhi paniyaram,theeyal,0
kerala kuzhi paniyaram,puttu,0
kerala kuzhi paniyaram,gatta curry,0
meetha kuzhi paniyaram,kuzhi paniyaram,1
meetha kuzhi paniyaram,double ka meetha,0
meetha kuzhi paniyaram,qubani ka meetha,0
meetha kuzhi paniyaram,paniyaram,0
meetha kuzhi paniyaram,shahi paneer,0
meetha kuzhi paniyaram,kadhi pakoda,0
meetha kuzhi paniyaram,petha,0
meetha kuzhi paniyaram,pindi chana,0
black lentils kuzhi paniyaram,kuzhi paniyaram,1
black lentils kuzhi paniyaram,papadum,0
black lentils kuzhi paniyaram,paniyaram,0
black lentils kuzhi paniyaram,black rice,0
black lentils kuzhi paniyaram,til pitha,0
black lentils kuzhi paniyaram,imarti,0
black lentils kuzhi paniyaram,kanji,0
black lentils kuzhi paniyaram,chhena kheeri,0
mysore pak,mysore pak,1
mysore pak,kadhi pakoda,0
mysore pak,palak paneer,0
mysore pak,patra,0
mysore pak,pattor,0
mysore pak,masor koni,0
mysore pak,doodhpak,0
mysore pak,laapsi,0
mysore pak dessert,mysore pak,1
mysore pak dessert,singori,0
mysore pak dessert,doodhpak,0
mysore pak dessert,modak,0
mysore pak dessert,dhondas,0
mysore pak dessert,chikki,0
mysore pak dessert,mahim halwa,0
mysore pak dessert,kombdi vade,0
besan flour mysore pak,mysore pak,1
besan flour mysore pak,mihidana,0
besan flour mysore pak,kadhi pakoda,0
besan flour mysore pak,gatta curry,0
besan flour mysore pak,nankhatai,0
besan flour mysore pak,kabiraji,0
besan flour mysore pak,thalipeeth,0
besan flour mysore pak,kofta,0
karnataka mysore pak,mysore pak,1
karnataka mysore pak,dharwad pedha,0
karnataka mysore pak,sandige,0
karnataka mysore pak,koshambri,0
karnataka mysore pak,obbattu holige,0
karnataka mysore pak,bisi bele bath,0
karnataka mysore pak,kadhi pakoda,0
karnataka mysore pak,pesarattu,0
meetha mysore pak,mysore pak,1
meetha mysore pak,double ka meetha,0
meetha mysore pak,qubani ka meetha,0
meetha mysore pak,petha,0
meetha mysore pak,thalipeeth,0
meetha mysore pak,kadhi pakoda,0
meetha mysore pak,paratha,0
meetha mysore pak,idli,0
sweet mysore pak,mysore pak,1
sweet mysore pak,singori,0
sweet mysore pak,dhondas,0
sweet mysore pak,rasabali,0
sweet mysore pak,chikki,0
sweet mysore pak,mahim halwa,0
sweet mysore pak,modak,0
sweet mysore pak,idli,0
obbattu holige,obbattu holige,1
obbattu holige,sattu ki roti,0
obbattu holige,pesarattu,0
obbattu holige,attu,0
obbattu holige,puttu,0
obbattu holige,chapati,0
obbattu holige,kos kootu,0
obbattu holige,aloo gobi,0
karnataka obbattu holige,obbattu holige,1
karnataka obbattu holige,dharwad pedha,0
karnataka obbattu holige,sandige,0
karnataka obbattu holige,koshambri,0
karnataka obbattu holige,mysore pak,0
karnataka obbattu holige,bisi bele bath,0
karnataka obbattu holige,sattu ki roti,0
karnataka obbattu holige,chhena jalebi,0
meetha obbattu holige,obbattu holige,1
meetha obbattu holige,double ka meetha,0
meetha obbattu holige,qubani ka meetha,0
meetha obbattu holige,sattu ki roti,0
meetha obbattu holige,pesarattu,0
meetha obbattu holige,attu,0
meetha obbattu holige,petha,0
meetha obbattu holige,dahi vada,0
sweet obbattu holige,obbattu holige,1
sweet obbattu holige,singori,0
sweet obbattu holige,sattu ki roti,0
sweet obbattu holige,rasabali,0
sweet obbattu holige,mahim halwa,0
sweet obbattu holige,dhondas,0
sweet obbattu holige,chikki,0
sweet obbattu holige,shukto,0
obbattu holige main course,obbattu holige,1
obbattu holige main course,sattu ki roti,0
obbattu holige main course,koshimbir,0
obbattu holige main course,sevai,0
obbattu holige main course,keri no ras,0
obbattu holige main course,kansar,0
obbattu holige main course,galho,0
obbattu holige main course,kakinada khaja,0
maida flour obbattu holige,obbattu holige,1
maida flour obbattu holige,balu shahi,0
maida flour obbattu holige,shankarpali,0
maida flour obbattu holige,sutar feni,0
maida flour obbattu holige,luchi,0
maida flour obbattu holige,jalebi,0
maida flour obbattu holige,thepla,0
maida flour obbattu holige,papad,0
palathalikalu,palathalikalu,1
palathalikalu,palak paneer,0
palathalikalu,thalipeeth,0
palathalikalu,paratha,0
palathalikalu,makki di roti sarson da saag,0
palathalikalu,mohanthal,0
palathalikalu,shankarpali,0
palathalikalu,shrikhand,0
sweet palathalikalu,palathalikalu,1
sweet palathalikalu,singori,0
sweet palathalikalu,rasabali,0
sweet palathalikalu,mahim halwa,0
sweet palathalikalu,dhondas,0
sweet palathalikalu,chikki,0
sweet palathalikalu,lassi,0
sweet palathalikalu,rabri,0
palathalikalu dessert,palathalikalu,1
palathalikalu dessert,singori,0
palathalikalu dessert,poornalu,0
palathalikalu dessert,mahim halwa,0
palathalikalu dessert,dhondas,0
palathalikalu dessert,balu shahi,0
palathalikalu dessert,rasabali,0
palathalikalu dessert,chicken varuval,0
andhra pradesh palathalikalu,palathalikalu,1
andhra pradesh palathalikalu,poornalu,0
andhra pradesh palathalikalu,kakinada khaja,0
andhra pradesh palathalikalu,kajjikaya,0
andhra pradesh palathalikalu,ariselu,0
andhra pradesh palathalikalu,pesarattu,0
andhra pradesh palathalikalu,gavvalu,0
andhra pradesh palathalikalu,laddu,0
meetha palathalikalu,palathalikalu,1
meetha palathalikalu,double ka meetha,0
meetha palathalikalu,qubani ka meetha,0
meetha palathalikalu,palak paneer,0
meetha palathalikalu,petha,0
meetha palathalikalu,thalipeeth,0
meetha palathalikalu,paratha,0
meetha palathalikalu,ledikeni,0
rice flour palathalikalu,palathalikalu,1
rice flour palathalikalu,thalipeeth,0
rice flour palathalikalu,pithe,0
rice flour palathalikalu,gheela pitha,0
rice flour palathalikalu,kombdi vade,0
rice flour palathalikalu,modak,0
rice flour palathalikalu,aloo tikki,0
rice flour palathalikalu,sheera,0
poornalu,poornalu,1
poornalu,pootharekulu,0
poornalu,palathalikalu,0
poornalu,balu shahi,0
poornalu,dharwad pedha,0
poornalu,sohan halwa,0
poornalu,kofta,0
poornalu,chhena jalebi,0
meetha poornalu,poornalu,1
meetha poornalu,double ka meetha,0
meetha poornalu,qubani ka meetha,0
meetha poornalu,petha,0
meetha poornalu,pootharekulu,0
meetha poornalu,gheela pitha,0
meetha poornalu,paratha,0
meetha poornalu,payokh,0
sweet poornalu,poornalu,1
sweet poornalu,singori,0
sweet poornalu,rasabali,0
sweet poornalu,dhondas,0
sweet poornalu,lassi,0
sweet poornalu,palathalikalu,0
sweet poornalu,chikki,0
sweet poornalu,pindi chana,0
poornalu dessert,poornalu,1
poornalu dessert,singori,0
poornalu dessert,palathalikalu,0
poornalu dessert,balu shahi,0
poornalu dessert,dhondas,0
poornalu dessert,gavvalu,0
poornalu dessert,chikki,0
poornalu dessert,thepla,0
andhra pradesh poornalu,poornalu,1
andhra pradesh poornalu,palathalikalu,0
andhra pradesh poornalu,kakinada khaja,0
andhra pradesh poornalu,kajjikaya,0
andhra pradesh poornalu,ariselu,0
andhra pradesh poornalu,pootharekulu,0
andhra pradesh poornalu,pesarattu,0
andhra pradesh poornalu,chak hao kheer,0
chana dal poornalu,poornalu,1
chana dal poornalu,kootu,0
chana dal poornalu,handwo,0
chana dal poornalu,daal baati churma,0
chana dal poornalu,poriyal,0
chana dal poornalu,masala dosa,0
chana dal poornalu,uttapam,0
chana dal poornalu,kheer sagar,0
tamil nadu pongal,pongal,1
tamil nadu pongal,unni appam,0
tamil nadu pongal,poriyal,0
tamil nadu pongal,idiappam,0
tamil nadu pongal,kootu,0
tamil nadu pongal,kuzhakkattai,0
tamil nadu pongal,keerai sadam,0
tamil nadu pongal,kos kootu,0
meetha pongal,pongal,1
meetha pongal,double ka meetha,0
meetha pongal,qubani ka meetha,0
meetha pongal,petha,0
meetha pongal,daal puri,0
meetha pongal,gheela pitha,0
meetha pongal,paratha,0
meetha pongal,pachadi,0
pongal,pongal,1
pongal,misti doi,0
pongal,pantua,0
pongal,daal puri,0
pongal,ledikeni,0
pongal,cheera doi,0
pongal,mihidana,0
pongal,sukhdi,0
rice pongal,pongal,1
rice pongal,gheela pitha,0
rice pongal,surnoli,0
rice pongal,black rice,0
rice pongal,cheera doi,0
rice pongal,brown rice,0
rice pongal,galho,0
rice pongal,daal dhokli,0
sweet pongal,pongal,1
sweet pongal,singori,0
sweet pongal,misti doi,0
sweet pongal,rasabali,0
sweet pongal,imarti,0
sweet pongal,pantua,0
sweet pongal,cheera doi,0
sweet pongal,brown rice,0
pongal dessert,pongal,1
pongal dessert,misti doi,0
pongal dessert,singori,0
pongal dessert,pantua,0
pongal dessert,ledikeni,0
pongal dessert,cheera doi,0
pongal dessert,imarti,0
pongal dessert,kansar,0
pootharekulu dessert,pootharekulu,1
pootharekulu dessert,singori,0
pootharekulu dessert,poornalu,0
pootharekulu dessert,dhondas,0
pootharekulu dessert,palathalikalu,0
pootharekulu dessert,chikki,0
pootharekulu dessert,modak,0
pootharekulu dessert,luchi,0
sweet pootharekulu,pootharekulu,1
sweet pootharekulu,singori,0
sweet pootharekulu,dhondas,0
sweet pootharekulu,rasabali,0
sweet pootharekulu,chikki,0
sweet pootharekulu,mahim halwa,0
sweet pootharekulu,modak,0
sweet pootharekulu,nankhatai,0
rice flour pootharekulu,pootharekulu,1
rice flour pootharekulu,pithe,0
rice flour pootharekulu,thalipeeth,0
rice flour pootharekulu,gheela pitha,0
rice flour pootharekulu,kombdi vade,0
rice flour pootharekulu,modak,0
rice flour pootharekulu,aloo tikki,0
rice flour pootharekulu,paneer tikka masala,0
meetha pootharekulu,pootharekulu,1
meetha pootharekulu,double ka meetha,0
meetha pootharekulu,qubani ka meetha,0
meetha pootharekulu,petha,0
meetha pootharekulu,kothamali sadam,0
meetha pootharekulu,paratha,0
meetha pootharekulu,gheela pitha,0
meetha pootharekulu,litti chokha,0
pootharekulu,pootharekulu,1
pootharekulu,kothamali sadam,0
pootharekulu,poornalu,0
pootharekulu,karela bharta,0
pootharekulu,kulfi falooda,0
pootharekulu,kumol sawul,0
pootharekulu,kootu,0
pootharekulu,sandesh,0
andhra pradesh pootharekulu,pootharekulu,1
andhra pradesh pootharekulu,poornalu,0
andhra pradesh pootharekulu,palathalikalu,0
andhra pradesh pootharekulu,kakinada khaja,0
andhra pradesh pootharekulu,kajjikaya,0
andhra pradesh pootharekulu,ariselu,0
andhra pradesh pootharekulu,pesarattu,0
andhra pradesh pootharekulu,khaman,0
apricots qubani ka meetha,qubani ka meetha,1
apricots qubani ka meetha,double ka meetha,0
apricots qubani ka meetha,gajar ka halwa,0
apricots qubani ka meetha,pani puri,0
apricots qubani ka meetha,sev khamani,0
apricots qubani ka meetha,amti,0
apricots qubani ka meetha,petha,0
apricots qubani ka meetha,pantua,0
sweet qubani ka meetha,qubani ka meetha,1
sweet qubani ka meetha,double ka meetha,0
sweet qubani ka meetha,gajar ka halwa,0
sweet qubani ka meetha,singori,0
sweet qubani ka meetha,petha,0
sweet qubani ka meetha,rasabali,0
sweet qubani ka meetha,dharwad pedha,0
sweet qubani ka meetha,til pitha,0
qubani ka meetha,qubani ka meetha,1
qubani ka meetha,double ka meetha,0
qubani ka meetha,gajar ka halwa,0
qubani ka meetha,pani puri,0
qubani ka meetha,sev khamani,0
qubani ka meetha,amti,0
qubani ka meetha,petha,0
qubani ka meetha,puri bhaji,0
telangana qubani ka meetha,qubani ka meetha,1
telangana qubani ka meetha,double ka meetha,0
telangana qubani ka meetha,sheer korma,0
telangana qubani ka meetha,biryani,0
telangana qubani ka meetha,shahi tukra,0
telangana qubani ka meetha,gajar ka halwa,0
telangana qubani ka meetha,pani puri,0
telangana qubani ka meetha,saath,0
qubani ka meetha dessert,qubani ka meetha,1
qubani ka meetha dessert,double ka meetha,0
qubani ka meetha dessert,gajar ka halwa,0
qubani ka meetha dessert,petha,0
qubani ka meetha dessert,singori,0
qubani ka meetha dessert,dharwad pedha,0
qubani ka meetha dessert,phirni,0
qubani ka meetha dessert,kaju katli,0
meetha qubani ka meetha,qubani ka meetha,1
meetha qubani ka meetha,double ka meetha,0
meetha qubani ka meetha,gajar ka halwa,0
meetha qubani ka meetha,petha,0
meetha qubani ka meetha,pani puri,0
meetha qubani ka meetha,sev khamani,0
meetha qubani ka meetha,thalipeeth,0
meetha qubani ka meetha,pithe,0
sheer korma dessert,sheer korma,1
sheer korma dessert,navrattan korma,0
sheer korma dessert,sheera,0
sheer korma dessert,chak hao kheer,0
sheer korma dessert,cheera doi,0
sheer korma dessert,kheer,0
sheer korma dessert,singori,0
sheer korma dessert,gavvalu,0
telangana sheer korma,sheer korma,1
telangana sheer korma,double ka meetha,0
telangana sheer korma,qubani ka meetha,0
telangana sheer korma,shahi tukra,0
telangana sheer korma,biryani,0
telangana sheer korma,navrattan korma,0
telangana sheer korma,sheera,0
telangana sheer korma,puttu,0
sweet sheer korma,sheer korma,1
sweet sheer korma,navrattan korma,0
sweet sheer korma,sheera,0
sweet sheer korma,chak hao kheer,0
sweet sheer korma,kheer,0
sweet sheer korma,cheera doi,0
sweet sheer korma,singori,0
sweet sheer korma,sohan papdi,0
vermicelli pudding sheer korma,sheer korma,1
vermicelli pudding sheer korma,navrattan korma,0
vermicelli pudding sheer korma,sheera,0
vermicelli pudding sheer korma,paniyaram,0
vermicelli pudding sheer korma,paneer butter masala,0
vermicelli pudding sheer korma,chak hao kheer,0
vermicelli pudding sheer korma,khichu,0
vermicelli pudding sheer korma,amti,0
sheer korma,sheer korma,1
sheer korma,navrattan korma,0
sheer korma,sheera,0
sheer korma,chak hao kheer,0
sheer korma,kheer,0
sheer korma,kheer sagar,0
sheer korma,paneer butter masala,0
sheer korma,cheera doi,0
meetha sheer korma,sheer korma,1
meetha sheer korma,double ka meetha,0
meetha sheer korma,qubani ka meetha,0
meetha sheer korma,navrattan korma,0
meetha sheer korma,sheera,0
meetha sheer korma,petha,0
meetha sheer korma,chak hao kheer,0
meetha sheer korma,handwo,0
meetha unni appam,unni appam,1
meetha unni appam,double ka meetha,0
meetha unni appam,qubani ka meetha,0
meetha unni appam,idiappam,0
meetha unni appam,petha,0
meetha unni appam,pani pitha,0
meetha unni appam,til pitha,0
meetha unni appam,kombdi vade,0
unni appam dessert,unni appam,1
unni appam dessert,singori,0
unni appam dessert,dhondas,0
unni appam dessert,sutar feni,0
unni appam dessert,chikki,0
unni appam dessert,modak,0
unni appam dessert,mahim halwa,0
unni appam dessert,litti chokha,0
unni appam,unni appam,1
unni appam,idiappam,0
unni appam,qubani ka meetha,0
unni appam,uttapam,0
unni appam,puri bhaji,0
unni appam,makki di roti sarson da saag,0
unni appam,daal puri,0
unni appam,mahim halwa,0
sweet unni appam,unni appam,1
sweet unni appam,singori,0
sweet unni appam,laddu,0
sweet unni appam,dhondas,0
sweet unni appam,rasabali,0
sweet unni appam,sutar feni,0
sweet unni appam,kaju katli,0
sweet unni appam,pork bharta,0
tamil nadu unni appam,unni appam,1
tamil nadu unni appam,idiappam,0
tamil nadu unni appam,pongal,0
tamil nadu unni appam,poriyal,0
tamil nadu unni appam,kootu,0
tamil nadu unni appam,keerai sadam,0
tamil nadu unni appam,kuzhakkattai,0
tamil nadu unni appam,shahi tukra,0
rice flour unni appam,unni appam,1
rice flour unni appam,pithe,0
rice flour unni appam,kombdi vade,0
rice flour unni appam,gheela pitha,0
rice flour unni appam,idiappam,0
rice flour unni appam,modak,0
rice flour unni appam,thalipeeth,0
rice flour unni appam,misi roti,0
andhra pradesh kajjikaya,kajjikaya,1
andhra pradesh kajjikaya,palathalikalu,0
andhra pradesh kajjikaya,poornalu,0
andhra pradesh kajjikaya,kakinada khaja,0
andhra pradesh kajjikaya,ariselu,0
andhra pradesh kajjikaya,pesarattu,0
andhra pradesh kajjikaya,pootharekulu,0
andhra pradesh kajjikaya,pithe,0
meetha kajjikaya,kajjikaya,1
meetha kajjikaya,double ka meetha,0
meetha kajjikaya,qubani ka meetha,0
meetha kajjikaya,petha,0
meetha kajjikaya,bhindi masala,0
meetha kajjikaya,tandoori chicken,0
meetha kajjikaya,til pitha,0
meetha kajjikaya,mohanthal,0
kajjikaya dessert,kajjikaya,1
kajjikaya dessert,singori,0
kajjikaya dessert,dhondas,0
kajjikaya dessert,palathalikalu,0
kajjikaya dessert,chikki,0
kajjikaya dessert,modak,0
kajjikaya dessert,mahim halwa,0
kajjikaya dessert,kutchi dabeli,0
sweet kajjikaya,kajjikaya,1
sweet kajjikaya,singori,0
sweet kajjikaya,dharwad pedha,0
sweet kajjikaya,rasabali,0
sweet kajjikaya,dhondas,0
sweet kajjikaya,palathalikalu,0
sweet kajjikaya,kaju katli,0
sweet kajjikaya,papadum,0
kajjikaya,kajjikaya,1
kajjikaya,kaju katli,0
kajjikaya,palathalikalu,0
kajjikaya,payasam,0
kajjikaya,alu pitika,0
kajjikaya,khar,0
kajjikaya,bengena pitika,0
kajjikaya,kanji,0
rice flour kajjikaya,kajjikaya,1
rice flour kajjikaya,pithe,0
rice flour kajjikaya,kombdi vade,0
rice flour kajjikaya,gheela pitha,0
rice flour kajjikaya,modak,0
rice flour kajjikaya,thalipeeth,0
rice flour kajjikaya,palathalikalu,0
rice flour kajjikaya,papad,0
anarsa,anarsa,1
anarsa,makki di roti sarson da saag,0
anarsa,farsi puri,0
anarsa,unni appam,0
anarsa,avial,0
anarsa,koldil duck,0
anarsa,shukto,0
anarsa,galho,0
meetha anarsa,anarsa,1
meetha anarsa,double ka meetha,0
meetha anarsa,qubani ka meetha,0
meetha anarsa,petha,0
meetha anarsa,til pitha,0
meetha anarsa,paratha,0
meetha anarsa,gheela pitha,0
meetha anarsa,poornalu,0
sweet anarsa,anarsa,1
sweet anarsa,singori,0
sweet anarsa,poornalu,0
sweet anarsa,palathalikalu,0
sweet anarsa,kakinada khaja,0
sweet anarsa,ariselu,0
sweet anarsa,kajjikaya,0
sweet anarsa,chevdo,0
rice flour anarsa,anarsa,1
rice flour anarsa,pithe,0
rice flour anarsa,kombdi vade,0
rice flour anarsa,gheela pitha,0
rice flour anarsa,modak,0
rice flour anarsa,thalipeeth,0
rice flour anarsa,palathalikalu,0
rice flour anarsa,ariselu,0
anarsa dessert,anarsa,1
anarsa dessert,singori,0
anarsa dessert,dhondas,0
anarsa dessert,poornalu,0
anarsa dessert,chikki,0
anarsa dessert,modak,0
anarsa dessert,cheera doi,0
anarsa dessert,bebinca,0
maharashtra anarsa,anarsa,1
maharashtra anarsa,dhondas,0
maharashtra anarsa,mahim halwa,0
maharashtra anarsa,modak,0
maharashtra anarsa,chikki,0
maharashtra anarsa,sutar feni,0
maharashtra anarsa,sheera,0
maharashtra anarsa,kootu,0
basundi,basundi,1
basundi,pindi chana,0
