query,dish_name,label
milk sandesh,mihidana,0
milk sandesh,sohan papdi,0
milk sandesh,nankhatai,0
milk sandesh,til pitha,0
milk sandesh,haq maas,0
sweet sandesh,sandesh,1
sweet sandesh,sohan papdi,0
sweet sandesh,ariselu,0
sweet sandesh,sutar feni,0
sweet sandesh,lassi,0
sweet sandesh,mahim halwa,0
sweet sandesh,paneer tikka masala,0
sweet sandesh,upma,0
west bengal sandesh,sandesh,1
west bengal sandesh,petha,0
west bengal sandesh,gud papdi,0
west bengal sandesh,lyangcha,0
west bengal sandesh,dhondas,0
west bengal sandesh,halvasan,0
west bengal sandesh,idli,0
west bengal sandesh,gheela pitha,0
meetha adhirasam,adhirasam,1
meetha adhirasam,pinaca,0
meetha adhirasam,gavvalu,0
meetha adhirasam,double ka meetha,0
meetha adhirasam,sohan papdi,0
meetha adhirasam,chhena poda,0
meetha adhirasam,kos kootu,0
meetha adhirasam,mohanthal,0
adhirasam,adhirasam,1
adhirasam,kaju katli,0
adhirasam,goja,0
adhirasam,ras malai,0
adhirasam,payokh,0
adhirasam,kheer,0
adhirasam,dudhi halwa,0
adhirasam,konir dom,0
west bengal adhirasam,adhirasam,1
west bengal adhirasam,churma ladoo,0
west bengal adhirasam,gud papdi,0
west bengal adhirasam,modak,0
west bengal adhirasam,pithe,0
west bengal adhirasam,kheer,0
west bengal adhirasam,tandoori chicken,0
west bengal adhirasam,dum aloo,0
sweet adhirasam,adhirasam,1
sweet adhirasam,bandar laddu,0
sweet adhirasam,dudhi halwa,0
sweet adhirasam,coconut vadi,0
sweet adhirasam,laddu,0
sweet adhirasam,doodhpak,0
sweet adhirasam,prawn malai curry,0
sweet adhirasam,vegetable jalfrezi,0
adhirasam dessert,adhirasam,1
adhirasam dessert,halvasan,0
adhirasam dessert,kuzhi paniyaram,0
adhirasam dessert,bandar laddu,0
adhirasam dessert,gulab jamun,0
adhirasam dessert,shufta,0
adhirasam dessert,uttapam,0
adhirasam dessert,khorisa,0
rice flour adhirasam,adhirasam,1
rice flour adhirasam,mysore pak,0
rice flour adhirasam,chhena jalebi,0
rice flour adhirasam,payasam,0
rice flour adhirasam,dhondas,0
rice flour adhirasam,doodhpak,0
rice flour adhirasam,biryani,0
rice flour adhirasam,lyangcha,0
meetha ariselu,ariselu,1
meetha ariselu,hando guri,0
meetha ariselu,chak hao kheer,0
meetha ariselu,malapua,0
meetha ariselu,lyangcha,0
meetha ariselu,sheer korma,0
meetha ariselu,khakhra,0
meetha ariselu,saath,0
andhra pradesh ariselu,ariselu,1
andhra pradesh ariselu,ras malai,0
andhra pradesh ariselu,malapua,0
andhra pradesh ariselu,chhena kheeri,0
andhra pradesh ariselu,qubani ka meetha,0
andhra pradesh ariselu,sandesh,0
andhra pradesh ariselu,koldil duck,0
andhra pradesh ariselu,keerai sadam,0
ariselu,ariselu,1
ariselu,chhena jalebi,0
ariselu,dharwad pedha,0
ariselu,kheer sagar,0
ariselu,ledikeni,0
ariselu,pinaca,0
ariselu,paruppu sadam,0
ariselu,phirni,0
rice flour ariselu,ariselu,1
rice flour ariselu,pinaca,0
rice flour ariselu,sukhdi,0
rice flour ariselu,chhena jalebi,0
rice flour ariselu,adhirasam,0
rice flour ariselu,shahi tukra,0
rice flour ariselu,bilahi maas,0
rice flour ariselu,poornalu,0
sweet ariselu,ariselu,1
sweet ariselu,payasam,0
sweet ariselu,coconut vadi,0
sweet ariselu,kakinada khaja,0
sweet ariselu,petha,0
sweet ariselu,lyangcha,0
sweet ariselu,dal tadka,0
sweet ariselu,phirni,0
ariselu dessert,ariselu,1
ariselu dessert,gajar ka halwa,0
ariselu dessert,chikki,0
ariselu dessert,sukhdi,0
ariselu dessert,palathalikalu,0
ariselu dessert,kheer,0
ariselu dessert,payasam,0
ariselu dessert,lyangcha,0
andhra pradesh bandar laddu,bandar laddu,1
andhra pradesh bandar laddu,kheer,0
andhra pradesh bandar laddu,dharwad pedha,0
andhra pradesh bandar laddu,sheera,0
andhra pradesh bandar laddu,mohanthal,0
andhra pradesh bandar laddu,goja,0
andhra pradesh bandar laddu,luchi,0
andhra pradesh bandar laddu,sev khamani,0
meetha bandar laddu,bandar laddu,1
meetha bandar laddu,lyangcha,0
meetha bandar laddu,gavvalu,0
meetha bandar laddu,doodhpak,0
meetha bandar laddu,singori,0
meetha bandar laddu,shufta,0
meetha bandar laddu,panjeeri,0
meetha bandar laddu,gulab jamun,0
bandar laddu,bandar laddu,1
bandar laddu,petha,0
bandar laddu,shrikhand,0
bandar laddu,sohan papdi,0
bandar laddu,kheer sagar,0
bandar laddu,shankarpali,0
bandar laddu,thalipeeth,0
bandar laddu,keerai sadam,0
besan bandar laddu,bandar laddu,1
besan bandar laddu,lassi,0
besan bandar laddu,cheera doi,0
besan bandar laddu,phirni,0
besan bandar laddu,kaju katli,0
besan bandar laddu,rasabali,0
besan bandar laddu,laddu,0
besan bandar laddu,bisi bele bath,0
bandar laddu dessert,bandar laddu,1
bandar laddu dessert,singori,0
bandar laddu dessert,unni appam,0
bandar laddu dessert,kheer,0
bandar laddu dessert,sheer korma,0
bandar laddu dessert,til pitha,0
bandar laddu dessert,haq maas,0
bandar laddu dessert,khandvi,0
sweet bandar laddu,bandar laddu,1
sweet bandar laddu,malapua,0
sweet bandar laddu,palathalikalu,0
sweet bandar laddu,shankarpali,0
sweet bandar laddu,shahi tukra,0
sweet bandar laddu,payasam,0
sweet bandar laddu,papadum,0
sweet bandar laddu,daal puri,0
chikki,chikki,1
chikki,qubani ka meetha,0
chikki,payokh,0
chikki,bebinca,0
chikki,sohan papdi,0
chikki,shahi tukra,0
chikki,keerai poriyal,0
chikki,petha,0
meetha chikki,chikki,1
meetha chikki,rasgulla,0
meetha chikki,chak hao kheer,0
meetha chikki,shankarpali,0
meetha chikki,shufta,0
meetha chikki,dudhi halwa,0
meetha chikki,kofta,0
meetha chikki,mihidana,0
chikki dessert,chikki,1
chikki dessert,mawa bati,0
chikki dessert,gavvalu,0
chikki dessert,rasgulla,0
chikki dessert,kalakand,0
chikki dessert,kheer sagar,0
chikki dessert,dhondas,0
chikki dessert,mishti chholar dal,0
sweet chikki,chikki,1
sweet chikki,rasgulla,0
sweet chikki,bebinca,0
sweet chikki,churma ladoo,0
sweet chikki,basundi,0
sweet chikki,kuzhi paniyaram,0
sweet chikki,kolim jawla,0
sweet chikki,hando guri,0
peanuts chikki,chikki,1
peanuts chikki,dudhi halwa,0
peanuts chikki,gheela pitha,0
peanuts chikki,double ka meetha,0
peanuts chikki,rabri,0
peanuts chikki,sutar feni,0
peanuts chikki,zunka,0
peanuts chikki,dum aloo,0
maharashtra chikki,chikki,1
maharashtra chikki,singori,0
maharashtra chikki,goja,0
maharashtra chikki,halvasan,0
maharashtra chikki,ras malai,0
maharashtra chikki,chak hao kheer,0
maharashtra chikki,petha,0
maharashtra chikki,obbattu holige,0
dharwad pedha,dharwad pedha,1
dharwad pedha,pinaca,0
dharwad pedha,singori,0
dharwad pedha,phirni,0
dharwad pedha,shahi tukra,0
dharwad pedha,kheer,0
dharwad pedha,pindi chana,0
dharwad pedha,koshambri,0
milk dharwad pedha,dharwad pedha,1
milk dharwad pedha,nankhatai,0
milk dharwad pedha,halvasan,0
milk dharwad pedha,sutar feni,0
milk dharwad pedha,pantua,0
milk dharwad pedha,sohan papdi,0
milk dharwad pedha,kajjikaya,0
milk dharwad pedha,puri bhaji,0
sweet dharwad pedha,dharwad pedha,1
sweet dharwad pedha,gajar ka halwa,0
sweet dharwad pedha,jalebi,0
sweet dharwad pedha,sheera,0
sweet dharwad pedha,dhondas,0
sweet dharwad pedha,qubani ka meetha,0
sweet dharwad pedha,chikki,0
sweet dharwad pedha,lassi,0
meetha dharwad pedha,dharwad pedha,1
meetha dharwad pedha,kuzhi paniyaram,0
meetha dharwad pedha,lassi,0
meetha dharwad pedha,chikki,0
meetha dharwad pedha,ledikeni,0
meetha dharwad pedha,pongal,0
meetha dharwad pedha,chole bhature,0
meetha dharwad pedha,qubani ka meetha,0
karnataka dharwad pedha,dharwad pedha,1
karnataka dharwad pedha,laddu,0
karnataka dharwad pedha,basundi,0
karnataka dharwad pedha,ledikeni,0
karnataka dharwad pedha,til pitha,0
karnataka dharwad pedha,kulfi falooda,0
karnataka dharwad pedha,aloo shimla mirch,0
karnataka dharwad pedha,lauki ke kofte,0
dharwad pedha dessert,dharwad pedha,1
dharwad pedha dessert,shankarpali,0
dharwad pedha dessert,gulab jamun,0
dharwad pedha dessert,mohanthal,0
dharwad pedha dessert,unni appam,0
dharwad pedha dessert,chhena jalebi,0
dharwad pedha dessert,khaman,0
dharwad pedha dessert,mag dhokli,0
double ka meetha,double ka meetha,1
double ka meetha,dharwad pedha,0
double ka meetha,panjeeri,0
double ka meetha,dudhi halwa,0
double ka meetha,shankarpali,0
double ka meetha,ariselu,0
double ka meetha,lyangcha,0
double ka meetha,sohan papdi,0
double ka meetha dessert,double ka meetha,1
double ka meetha dessert,cham cham,0
double ka meetha dessert,poornalu,0
double ka meetha dessert,sandesh,0
double ka meetha dessert,sheer korma,0
double ka meetha dessert,singori,0
double ka meetha dessert,koldil duck,0
double ka meetha dessert,ariselu,0
sweet double ka meetha,double ka meetha,1
sweet double ka meetha,dhondas,0
sweet double ka meetha,unni appam,0
sweet double ka meetha,gud papdi,0
sweet double ka meetha,bandar laddu,0
sweet double ka meetha,payokh,0
sweet double ka meetha,luchi,0
sweet double ka meetha,zunka,0
loaf bread double ka meetha,double ka meetha,1
loaf bread double ka meetha,sohan halwa,0
loaf bread double ka meetha,kakinada khaja,0
loaf bread double ka meetha,nankhatai,0
loaf bread double ka meetha,pithe,0
loaf bread double ka meetha,ghevar,0
loaf bread double ka meetha,upma,0
loaf bread double ka meetha,samosa,0
meetha double ka meetha,double ka meetha,1
meetha double ka meetha,hando guri,0
meetha double ka meetha,ras malai,0
meetha double ka meetha,bandar laddu,0
meetha double ka meetha,rabri,0
meetha double ka meetha,doodhpak,0
meetha double ka meetha,malapua,0
meetha double ka meetha,uttapam,0
telangana double ka meetha,double ka meetha,1
telangana double ka meetha,malapua,0
telangana double ka meetha,jalebi,0
telangana double ka meetha,chhena jalebi,0
telangana double ka meetha,halvasan,0
telangana double ka meetha,ledikeni,0
telangana double ka meetha,cheera doi,0
telangana double ka meetha,dum aloo,0
sweet gavvalu,gavvalu,1
sweet gavvalu,boondi,0
sweet gavvalu,ras malai,0
sweet gavvalu,kheer,0
sweet gavvalu,mahim halwa,0
sweet gavvalu,unni appam,0
sweet gavvalu,churma ladoo,0
sweet gavvalu,rongi,0
andhra pradesh gavvalu,gavvalu,1
andhra pradesh gavvalu,imarti,0
andhra pradesh gavvalu,singori,0
andhra pradesh gavvalu,pithe,0
andhra pradesh gavvalu,kajjikaya,0
andhra pradesh gavvalu,chikki,0
andhra pradesh gavvalu,puri bhaji,0
andhra pradesh gavvalu,sohan halwa,0
gavvalu dessert,gavvalu,1
gavvalu dessert,imarti,0
gavvalu dessert,chak hao kheer,0
gavvalu dessert,unni appam,0
gavvalu dessert,sheer korma,0
gavvalu dessert,anarsa,0
gavvalu dessert,poornalu,0
gavvalu dessert,chana masala,0
gavvalu,gavvalu,1
gavvalu,mawa bati,0
gavvalu,til pitha,0
gavvalu,coconut vadi,0
gavvalu,nankhatai,0
gavvalu,malapua,0
gavvalu,chicken varuval,0
gavvalu,dahi vada,0
rice flour gavvalu,gavvalu,1
rice flour gavvalu,til pitha,0
rice flour gavvalu,kulfi falooda,0
rice flour gavvalu,pantua,0
rice flour gavvalu,ariselu,0
rice flour gavvalu,gajar ka halwa,0
rice flour gavvalu,panjeeri,0
rice flour gavvalu,kabiraji,0
meetha gavvalu,gavvalu,1
meetha gavvalu,jalebi,0
meetha gavvalu,kheer sagar,0
meetha gavvalu,kakinada khaja,0
meetha gavvalu,mysore pak,0
meetha gavvalu,sandesh,0
meetha gavvalu,chak hao kheer,0
meetha gavvalu,kaara kozhambu,0
kakinada khaja dessert,kakinada khaja,1
kakinada khaja dessert,balu shahi,0
kakinada khaja dessert,payokh,0
kakinada khaja dessert,kulfi falooda,0
kakinada khaja dessert,misti doi,0
kakinada khaja dessert,churma ladoo,0
kakinada khaja dessert,panjeeri,0
kakinada khaja dessert,pakhala,0
sweet kakinada khaja,kakinada khaja,1
sweet kakinada khaja,til pitha,0
sweet kakinada khaja,shahi tukra,0
sweet kakinada khaja,coconut vadi,0
sweet kakinada khaja,gavvalu,0
sweet kakinada khaja,nankhatai,0
sweet kakinada khaja,dharwad pedha,0
sweet kakinada khaja,black rice,0
wheat flour kakinada khaja,kakinada khaja,1
wheat flour kakinada khaja,lassi,0
wheat flour kakinada khaja,basundi,0
wheat flour kakinada khaja,pithe,0
wheat flour kakinada khaja,gulab jamun,0
wheat flour kakinada khaja,lyangcha,0
wheat flour kakinada khaja,sandesh,0
wheat flour kakinada khaja,gheela pitha,0
kakinada khaja,kakinada khaja,1
kakinada khaja,bandar laddu,0
kakinada khaja,shahi tukra,0
kakinada khaja,sandesh,0
kakinada khaja,sohan halwa,0
kakinada khaja,kajjikaya,0
kakinada khaja,lyangcha,0
kakinada khaja,hando guri,0
andhra pradesh kakinada khaja,kakinada khaja,1
andhra pradesh kakinada khaja,sutar feni,0
andhra pradesh kakinada khaja,double ka meetha,0
andhra pradesh kakinada khaja,balu shahi,0
andhra pradesh kakinada khaja,pootharekulu,0
andhra pradesh kakinada khaja,boondi,0
andhra pradesh kakinada khaja,luchi,0
andhra pradesh kakinada khaja,rongi,0
meetha kakinada khaja,kakinada khaja,1
meetha kakinada khaja,panjeeri,0
meetha kakinada khaja,dudhi halwa,0
meetha kakinada khaja,mysore pak,0
meetha kakinada khaja,payasam,0
meetha kakinada khaja,kheer sagar,0
meetha kakinada khaja,keerai poriyal,0
meetha kakinada khaja,black rice,0
sweet kuzhi paniyaram,kuzhi paniyaram,1
sweet kuzhi paniyaram,shahi tukra,0
sweet kuzhi paniyaram,dharwad pedha,0
sweet kuzhi paniyaram,goja,0
sweet kuzhi paniyaram,mohanthal,0
sweet kuzhi paniyaram,rasabali,0
sweet kuzhi paniyaram,kheer sagar,0
sweet kuzhi paniyaram,khichdi,0
kuzhi paniyaram dessert,kuzhi paniyaram,1
kuzhi paniyaram dessert,chhena poda,0
kuzhi paniyaram dessert,kalakand,0
kuzhi paniyaram dessert,doodhpak,0
kuzhi paniyaram dessert,payokh,0
kuzhi paniyaram dessert,lassi,0
kuzhi paniyaram dessert,gulab jamun,0
kuzhi paniyaram dessert,sohan papdi,0
kuzhi paniyaram,kuzhi paniyaram,1
kuzhi paniyaram,poornalu,0
kuzhi paniyaram,ledikeni,0
kuzhi paniyaram,gajar ka halwa,0
kuzhi paniyaram,payokh,0
kuzhi paniyaram,petha,0
kuzhi paniyaram,kanji,0
kuzhi paniyaram,sev tameta,0
kerala kuzhi paniyaram,kuzhi paniyaram,1
kerala kuzhi paniyaram,gud papdi,0
kerala kuzhi paniyaram,hando guri,0
kerala kuzhi paniyaram,sheer korma,0
kerala kuzhi paniyaram,bebinca,0
kerala kuzhi paniyaram,sukhdi,0
kerala kuzhi paniyaram,khorisa,0
kerala kuzhi paniyaram,luchi,0
meetha kuzhi paniyaram,kuzhi paniyaram,1
meetha kuzhi paniyaram,singori,0
meetha kuzhi paniyaram,sheer korma,0
meetha kuzhi paniyaram,rabri,0
meetha kuzhi paniyaram,dhondas,0
meetha kuzhi paniyaram,modak,0
meetha kuzhi paniyaram,singori,0
meetha kuzhi paniyaram,kadai paneer,0
black lentils kuzhi paniyaram,kuzhi paniyaram,1
black lentils kuzhi paniyaram,unni appam,0
black lentils kuzhi paniyaram,sukhdi,0
black lentils kuzhi paniyaram,kajjikaya,0
black lentils kuzhi paniyaram,mihidana,0
black lentils kuzhi paniyaram,rasgulla,0
black lentils kuzhi paniyaram,pani pitha,0
black lentils kuzhi paniyaram,kolim jawla,0
mysore pak,mysore pak,1
mysore pak,chak hao kheer,0
mysore pak,gajar ka halwa,0
mysore pak,til pitha,0
mysore pak,dharwad pedha,0
mysore pak,gulab jamun,0
mysore pak,kanji,0
mysore pak,upma,0
mysore pak dessert,mysore pak,1
mysore pak dessert,boondi,0
mysore pak dessert,mahim halwa,0
mysore pak dessert,rasabali,0
mysore pak dessert,coconut vadi,0
mysore pak dessert,misti doi,0
mysore pak dessert,mihidana,0
mysore pak dessert,nankhatai,0
besan flour mysore pak,mysore pak,1
besan flour mysore pak,sheer korma,0
besan flour mysore pak,ariselu,0
besan flour mysore pak,ras malai,0
besan flour mysore pak,payasam,0
besan flour mysore pak,churma ladoo,0
besan flour mysore pak,phirni,0
besan flour mysore pak,sheera,0
karnataka mysore pak,mysore pak,1
karnataka mysore pak,gud papdi,0
karnataka mysore pak,cheera doi,0
karnataka mysore pak,sheera,0
karnataka mysore pak,rasabali,0
karnataka mysore pak,shankarpali,0
karnataka mysore pak,lauki ki subji,0
karnataka mysore pak,shukto,0
meetha mysore pak,mysore pak,1
meetha mysore pak,shankarpali,0
meetha mysore pak,gulab jamun,0
meetha mysore pak,pongal,0
meetha mysore pak,rasabali,0
meetha mysore pak,payokh,0
meetha mysore pak,bajri no rotlo,0
meetha mysore pak,muthiya,0
sweet mysore pak,mysore pak,1
sweet mysore pak,nankhatai,0
sweet mysore pak,sukhdi,0
sweet mysore pak,cheera doi,0
sweet mysore pak,unni appam,0
sweet mysore pak,modak,0
sweet mysore pak,pindi chana,0
sweet mysore pak,pork bharta,0
obbattu holige,obbattu holige,1
obbattu holige,dal makhani,0
obbattu holige,mishti chholar dal,0
obbattu holige,namakpara,0
obbattu holige,butter chicken,0
karnataka obbattu holige,obbattu holige,1
karnataka obbattu holige,dal makhani,0
karnataka obbattu holige,mishti chholar dal,0
karnataka obbattu holige,chhena poda,0
karnataka obbattu holige,coconut vadi,0
meetha obbattu holige,obbattu holige,1
meetha obbattu holige,dal makhani,0
meetha obbattu holige,mishti chholar dal,0
meetha obbattu holige,pantua,0
meetha obbattu holige,naan,0
sweet obbattu holige,obbattu holige,1
sweet obbattu holige,dal makhani,0
sweet obbattu holige,mishti chholar dal,0
sweet obbattu holige,rabri,0
sweet obbattu holige,rasam,0
obbattu holige main course,obbattu holige,1
obbattu holige main course,dal makhani,0
obbattu holige main course,mishti chholar dal,0
obbattu holige main course,cham cham,0
obbattu holige main course,kuzhakkattai,0
maida flour obbattu holige,obbattu holige,1
maida flour obbattu holige,dal makhani,0
maida flour obbattu holige,mishti chholar dal,0
maida flour obbattu holige,namakpara,0
maida flour obbattu holige,paneer butter masala,0
palathalikalu,palathalikalu,1
palathalikalu,cham cham,0
palathalikalu,dharwad pedha,0
palathalikalu,kulfi falooda,0
palathalikalu,gud papdi,0
palathalikalu,sheera,0
palathalikalu,khakhra,0
palathalikalu,kolim jawla,0
sweet palathalikalu,palathalikalu,1
sweet palathalikalu,sheer korma,0
sweet palathalikalu,petha,0
sweet palathalikalu,nankhatai,0
sweet palathalikalu,ledikeni,0
sweet palathalikalu,kaju katli,0
sweet palathalikalu,bombil fry,0
sweet palathalikalu,kothamali sadam,0
palathalikalu dessert,palathalikalu,1
palathalikalu dessert,kheer sagar,0
palathalikalu dessert,double ka meetha,0
palathalikalu dessert,cham cham,0
palathalikalu dessert,shahi tukra,0
palathalikalu dessert,churma ladoo,0
palathalikalu dessert,pav bhaji,0
palathalikalu dessert,papadum,0
andhra pradesh palathalikalu,palathalikalu,1
andhra pradesh palathalikalu,adhirasam,0
andhra pradesh palathalikalu,hando guri,0
andhra pradesh palathalikalu,doodhpak,0
andhra pradesh palathalikalu,jalebi,0
andhra pradesh palathalikalu,mahim halwa,0
andhra pradesh palathalikalu,idli,0
andhra pradesh palathalikalu,kabiraji,0
meetha palathalikalu,palathalikalu,1
meetha palathalikalu,pithe,0
meetha palathalikalu,kuzhi paniyaram,0
meetha palathalikalu,chak hao kheer,0
meetha palathalikalu,singori,0
meetha palathalikalu,dudhi halwa,0
meetha palathalikalu,dal makhani,0
meetha palathalikalu,navrattan korma,0
rice flour palathalikalu,palathalikalu,1
rice flour palathalikalu,ghevar,0
rice flour palathalikalu,mohanthal,0
rice flour palathalikalu,cheera doi,0
rice flour palathalikalu,unni appam,0
rice flour palathalikalu,kakinada khaja,0
rice flour palathalikalu,keerai poriyal,0
rice flour palathalikalu,daal puri,0
poornalu,poornalu,1
poornalu,pantua,0
poornalu,kakinada khaja,0
poornalu,kuzhi paniyaram,0
poornalu,bandar laddu,0
poornalu,rasgulla,0
poornalu,kajjikaya,0
poornalu,kadhi pakoda,0
meetha poornalu,poornalu,1
meetha poornalu,gulab jamun,0
meetha poornalu,misti doi,0
meetha poornalu,singori,0
meetha poornalu,kheer sagar,0
meetha poornalu,pithe,0
meetha poornalu,zunka,0
meetha poornalu,red rice,0
sweet poornalu,poornalu,1
sweet poornalu,palathalikalu,0
sweet poornalu,shahi tukra,0
sweet poornalu,imarti,0
sweet poornalu,cheera doi,0
sweet poornalu,modak,0
sweet poornalu,sutar feni,0
sweet poornalu,kheer,0
poornalu dessert,poornalu,1
poornalu dessert,mawa bati,0
poornalu dessert,bandar laddu,0
poornalu dessert,sutar feni,0
poornalu dessert,chak hao kheer,0
poornalu dessert,ghevar,0
poornalu dessert,koshimbir,0
poornalu dessert,dhondas,0
andhra pradesh poornalu,poornalu,1
andhra pradesh poornalu,mohanthal,0
andhra pradesh poornalu,pootharekulu,0
andhra pradesh poornalu,ariselu,0
andhra pradesh poornalu,bandar laddu,0
andhra pradesh poornalu,sohan halwa,0
andhra pradesh poornalu,kootu,0
andhra pradesh poornalu,galho,0
chana dal poornalu,poornalu,1
chana dal poornalu,kheer,0
chana dal poornalu,rasabali,0
chana dal poornalu,chhena poda,0
chana dal poornalu,laddu,0
chana dal poornalu,panjeeri,0
chana dal poornalu,daal baati churma,0
chana dal poornalu,kuzhakkattai,0
tamil nadu pongal,pongal,1
tamil nadu pongal,panjeeri,0
tamil nadu pongal,kuzhi paniyaram,0
tamil nadu pongal,misti doi,0
tamil nadu pongal,kheer sagar,0
tamil nadu pongal,mahim halwa,0
tamil nadu pongal,idli,0
tamil nadu pongal,tandoori chicken,0
meetha pongal,pongal,1
meetha pongal,chhena jalebi,0
meetha pongal,coconut vadi,0
meetha pongal,panjeeri,0
meetha pongal,sandesh,0
meetha pongal,sutar feni,0
meetha pongal,til pitha,0
meetha pongal,kheer,0
pongal,pongal,1
pongal,dudhi halwa,0
pongal,bandar laddu,0
pongal,til pitha,0
pongal,chak hao kheer,0
pongal,doodhpak,0
pongal,bhakri,0
pongal,kansar,0
rice pongal,pongal,1
rice pongal,balu shahi,0
rice pongal,rabri,0
rice pongal,boondi,0
rice pongal,sutar feni,0
rice pongal,kalakand,0
rice pongal,kootu,0
rice pongal,gud papdi,0
sweet pongal,pongal,1
sweet pongal,kajjikaya,0
sweet pongal,nankhatai,0
sweet pongal,sheer korma,0
sweet pongal,anarsa,0
sweet pongal,dharwad pedha,0
sweet pongal,kuzhi paniyaram,0
sweet pongal,bora sawul,0
pongal dessert,pongal,1
pongal dessert,balu shahi,0
pongal dessert,jalebi,0
pongal dessert,laddu,0
pongal dessert,shankarpali,0
pongal dessert,mawa bati,0
pongal dessert,poha,0
pongal dessert,undhiyu,0
pootharekulu dessert,pootharekulu,1
pootharekulu dessert,kaju katli,0
pootharekulu dessert,shankarpali,0
pootharekulu dessert,mahim halwa,0
pootharekulu dessert,boondi,0
pootharekulu dessert,pithe,0
pootharekulu dessert,haq maas,0
pootharekulu dessert,sabudana khichadi,0
sweet pootharekulu,pootharekulu,1
sweet pootharekulu,dharwad pedha,0
sweet pootharekulu,shrikhand,0
sweet pootharekulu,gavvalu,0
sweet pootharekulu,shankarpali,0
sweet pootharekulu,pongal,0
sweet pootharekulu,bisi bele bath,0
sweet pootharekulu,kofta,0
rice flour pootharekulu,pootharekulu,1
rice flour pootharekulu,mahim halwa,0
rice flour pootharekulu,mawa bati,0
rice flour pootharekulu,gajar ka halwa,0
rice flour pootharekulu,rasabali,0
rice flour pootharekulu,dhondas,0
rice flour pootharekulu,kabiraji,0
rice flour pootharekulu,kaju katli,0
meetha pootharekulu,pootharekulu,1
meetha pootharekulu,rabri,0
meetha pootharekulu,sheera,0
meetha pootharekulu,ledikeni,0
meetha pootharekulu,payasam,0
meetha pootharekulu,gavvalu,0
meetha pootharekulu,kuzhi paniyaram,0
meetha pootharekulu,rajma chaval,0
pootharekulu,pootharekulu,1
pootharekulu,pongal,0
pootharekulu,laddu,0
pootharekulu,coconut vadi,0
pootharekulu,phirni,0
pootharekulu,mawa bati,0
pootharekulu,chana masala,0
pootharekulu,rasam,0
andhra pradesh pootharekulu,pootharekulu,1
andhra pradesh pootharekulu,cheera doi,0
andhra pradesh pootharekulu,mohanthal,0
andhra pradesh pootharekulu,sheer korma,0
andhra pradesh pootharekulu,gajar ka halwa,0
andhra pradesh pootharekulu,rabri,0
andhra pradesh pootharekulu,chana masala,0
andhra pradesh pootharekulu,bajri no rotlo,0
apricots qubani ka meetha,qubani ka meetha,1
apricots qubani ka meetha,pongal,0
apricots qubani ka meetha,ariselu,0
apricots qubani ka meetha,kheer,0
apricots qubani ka meetha,dhondas,0
apricots qubani ka meetha,cham cham,0
apricots qubani ka meetha,sheer korma,0
apricots qubani ka meetha,butter chicken,0
sweet qubani ka meetha,qubani ka meetha,1
sweet qubani ka meetha,gajar ka halwa,0
sweet qubani ka meetha,pantua,0
sweet qubani ka meetha,ledikeni,0
sweet qubani ka meetha,sutar feni,0
sweet qubani ka meetha,petha,0
sweet qubani ka meetha,khichu,0
sweet qubani ka meetha,mahim halwa,0
qubani ka meetha,qubani ka meetha,1
qubani ka meetha,panjeeri,0
qubani ka meetha,gulab jamun,0
qubani ka meetha,halvasan,0
qubani ka meetha,misti doi,0
qubani ka meetha,sutar feni,0
qubani ka meetha,kumol sawul,0
qubani ka meetha,makki di roti sarson da saag,0
telangana qubani ka meetha,qubani ka meetha,1
telangana qubani ka meetha,coconut vadi,0
telangana qubani ka meetha,kuzhi paniyaram,0
telangana qubani ka meetha,mysore pak,0
telangana qubani ka meetha,poornalu,0
telangana qubani ka meetha,ledikeni,0
telangana qubani ka meetha,shahi tukra,0
telangana qubani ka meetha,currivepillai sadam,0
qubani ka meetha dessert,qubani ka meetha,1
qubani ka meetha dessert,shahi tukra,0
qubani ka meetha dessert,double ka meetha,0
qubani ka meetha dessert,boondi,0
qubani ka meetha dessert,sutar feni,0
qubani ka meetha dessert,sheera,0
qubani ka meetha dessert,gajar ka halwa,0
qubani ka meetha dessert,vada,0
meetha qubani ka meetha,qubani ka meetha,1
meetha qubani ka meetha,sandesh,0
meetha qubani ka meetha,kulfi falooda,0
meetha qubani ka meetha,dhondas,0
meetha qubani ka meetha,anarsa,0
meetha qubani ka meetha,cham cham,0
meetha qubani ka meetha,konir dom,0
meetha qubani ka meetha,coconut vadi,0
sheer korma dessert,sheer korma,1
sheer korma dessert,rasabali,0
sheer korma dessert,basundi,0
sheer korma dessert,coconut vadi,0
sheer korma dessert,kheer sagar,0
sheer korma dessert,halvasan,0
sheer korma dessert,lyangcha,0
sheer korma dessert,balu shahi,0
telangana sheer korma,sheer korma,1
telangana sheer korma,kakinada khaja,0
telangana sheer korma,jalebi,0
telangana sheer korma,gheela pitha,0
telangana sheer korma,cham cham,0
telangana sheer korma,laddu,0
telangana sheer korma,palak paneer,0
telangana sheer korma,red rice,0
sweet sheer korma,sheer korma,1
sweet sheer korma,payokh,0
sweet sheer korma,unni appam,0
sweet sheer korma,misti doi,0
sweet sheer korma,boondi,0
sweet sheer korma,ghevar,0
sweet sheer korma,kothamali sadam,0
sweet sheer korma,nankhatai,0
vermicelli pudding sheer korma,sheer korma,1
vermicelli pudding sheer korma,gajar ka halwa,0
